customer_id,age,gender,city,education_level,job_type,income_range,registration_date,has_smartphone,credit_score,referral_source
CUST_04653,31,Male,Yogyakarta,Master,Freelancer,<2M,2023-10-21,True,624,Advertisement
CUST_04654,46,Female,Yogyakarta,Bachelor,Self-Employed,5M-10M,2024-04-24,True,592,Search Engine
CUST_04655,42,Female,Palembang,Bachelor,Employee,5M-10M,2025-04-08,True,600,Word of Mouth
CUST_04656,56,Female,Jakarta,High School,Employee,>20M,2023-09-11,False,825,Search Engine
CUST_04657,23,Male,Surabaya,Bachelor,Student,2M-5M,2024-05-09,True,567,Word of Mouth
CUST_04658,45,Male,Yogyakarta,Bachelor,Student,5M-10M,2025-02-05,True,621,Search Engine
CUST_04659,52,Female,Surabaya,High School,Self-Employed,2M-5M,2023-10-21,True,534,Word of Mouth
CUST_04660,28,Female,Yogyakarta,Master,Student,2M-5M,2023-12-01,True,644,Word of Mouth
CUST_04661,50,Female,Surabaya,Bachelor,Self-Employed,2M-5M,2023-09-14,True,693,Advertisement
CUST_04662,40,Female,Jakarta,High School,Employee,10M-20M,2024-03-23,True,652,Partner
CUST_04663,33,Female,Bandung,High School,Employee,<2M,2024-08-22,True,547,Search Engine
CUST_04664,40,Male,Medan,PhD,Employee,2M-5M,2024-01-13,True,598,Search Engine
CUST_04665,31,Male,Jakarta,High School,Employee,>20M,2025-04-03,True,660,Advertisement
CUST_04666,28,Female,Palembang,High School,Self-Employed,2M-5M,2025-01-11,True,556,Advertisement
CUST_04667,35,Male,Bandung,Bachelor,Student,2M-5M,2024-02-19,True,377,Word of Mouth
CUST_04668,33,Female,Yogyakarta,Master,Employee,2M-5M,2024-05-14,True,498,Word of Mouth
CUST_04669,35,Male,Jakarta,Bachelor,Self-Employed,5M-10M,2024-10-31,True,711,Advertisement
CUST_04670,43,Female,Bandung,High School,Employee,5M-10M,2024-10-02,True,603,Social Media
CUST_04671,22,Male,Jakarta,Bachelor,Employee,2M-5M,2025-01-09,False,690,Social Media
CUST_04672,23,Male,Medan,Bachelor,Student,5M-10M,2025-04-08,True,649,Word of Mouth
CUST_04673,23,Male,Palembang,High School,Student,2M-5M,2025-02-27,True,499,Word of Mouth
CUST_04674,36,Male,Yogyakarta,High School,Employee,10M-20M,2024-10-14,True,650,Partner
CUST_04675,25,Female,Makassar,PhD,Employee,2M-5M,2024-11-14,True,655,Word of Mouth
CUST_04676,27,Female,Jakarta,High School,Employee,<2M,2023-08-28,True,720,Advertisement
CUST_04677,29,Female,Medan,Master,Self-Employed,<2M,2025-02-09,True,581,Search Engine
CUST_04678,48,Male,Surabaya,PhD,Employee,10M-20M,2024-05-31,False,721,Social Media
CUST_04679,25,Female,Semarang,High School,Employee,5M-10M,2024-01-29,False,687,Social Media
CUST_04680,45,Female,Medan,Bachelor,Self-Employed,<2M,2024-03-18,True,765,Word of Mouth
CUST_04681,27,Female,Surabaya,Master,Employee,5M-10M,2024-07-16,True,684,Social Media
CUST_04682,23,Male,Bandung,High School,Freelancer,2M-5M,2025-02-16,True,786,Search Engine
CUST_04683,26,Female,Semarang,PhD,Freelancer,10M-20M,2025-03-17,False,506,Word of Mouth
CUST_04684,32,Female,Medan,Bachelor,Employee,2M-5M,2024-02-12,True,507,Advertisement
CUST_04685,27,Male,Jakarta,Bachelor,Employee,5M-10M,2024-07-27,True,747,Partner
CUST_04686,44,Male,Palembang,PhD,Employee,2M-5M,2024-08-03,True,711,Partner
CUST_04687,29,Female,Palembang,Master,Self-Employed,<2M,2023-11-06,True,590,Word of Mouth
CUST_04688,41,Female,Yogyakarta,PhD,Self-Employed,5M-10M,2024-12-25,True,672,Social Media
CUST_04689,38,Female,Yogyakarta,Bachelor,Employee,<2M,2024-08-23,True,645,Partner
CUST_04690,24,Female,Semarang,High School,Student,5M-10M,2024-12-20,True,659,Partner
CUST_04691,43,Female,Jakarta,Master,Student,2M-5M,2024-08-25,True,644,Word of Mouth
CUST_04692,21,Male,Medan,High School,Student,5M-10M,2023-09-21,True,580,Social Media
CUST_04693,22,Male,Yogyakarta,High School,Employee,<2M,2023-08-27,False,644,Partner
CUST_04694,24,Male,Bandung,High School,Student,2M-5M,2023-06-13,True,758,Partner
CUST_04695,19,Female,Surabaya,High School,Freelancer,5M-10M,2024-04-27,True,603,Search Engine
CUST_04696,46,Female,Jakarta,PhD,Self-Employed,10M-20M,2024-07-16,True,842,Social Media
CUST_04697,40,Female,Jakarta,High School,Employee,10M-20M,2023-08-29,True,850,Search Engine
CUST_04698,18,Female,Yogyakarta,High School,Employee,<2M,2023-11-15,True,523,Search Engine
CUST_04699,32,Female,Medan,Master,Employee,<2M,2024-10-19,True,806,Word of Mouth
CUST_04700,18,Male,Yogyakarta,High School,Employee,2M-5M,2025-01-03,False,749,Partner
CUST_04701,35,Male,Bandung,PhD,Employee,<2M,2024-03-24,True,657,Search Engine
CUST_04702,33,Male,Makassar,Bachelor,Employee,10M-20M,2024-03-02,True,680,Partner
CUST_04703,53,Female,Medan,Bachelor,Employee,>20M,2024-11-27,True,663,Advertisement
CUST_04704,29,Male,Palembang,Bachelor,Freelancer,>20M,2023-12-16,False,653,Search Engine
CUST_04705,18,Female,Bandung,Bachelor,Student,5M-10M,2023-07-16,True,503,Partner
CUST_04706,24,Female,Medan,High School,Student,<2M,2024-02-06,False,623,Partner
CUST_04707,37,Male,Yogyakarta,Bachelor,Employee,10M-20M,2024-12-23,True,665,Advertisement
CUST_04708,43,Male,Medan,Bachelor,Self-Employed,2M-5M,2024-04-14,True,574,Advertisement
CUST_04709,24,Male,Palembang,Bachelor,Employee,<2M,2024-12-20,False,667,Search Engine
CUST_04710,42,Female,Yogyakarta,High School,Self-Employed,>20M,2024-07-19,True,695,Search Engine
CUST_04711,42,Male,Bandung,Bachelor,Self-Employed,2M-5M,2024-10-20,False,645,Word of Mouth
CUST_04712,36,Male,Palembang,Bachelor,Employee,>20M,2024-05-31,True,709,Partner
CUST_04713,57,Female,Semarang,Bachelor,Employee,10M-20M,2024-07-29,True,397,Word of Mouth
CUST_04714,39,Female,Semarang,Master,Self-Employed,10M-20M,2025-02-10,False,575,Word of Mouth
CUST_04715,36,Male,Medan,Bachelor,Employee,>20M,2024-02-15,True,684,Partner
CUST_04716,33,Male,Jakarta,Master,Student,2M-5M,2024-11-29,False,564,Partner
CUST_04717,36,Male,Bandung,Master,Employee,5M-10M,2023-10-11,True,755,Word of Mouth
CUST_04718,18,Female,Makassar,Bachelor,Student,2M-5M,2024-05-27,True,512,Social Media
CUST_04719,26,Male,Yogyakarta,Bachelor,Employee,2M-5M,2024-01-15,True,574,Social Media
CUST_04720,42,Male,Semarang,Bachelor,Self-Employed,10M-20M,2023-08-06,True,448,Partner
CUST_04721,18,Female,Palembang,High School,Student,<2M,2023-12-14,True,556,Partner
CUST_04722,54,Female,Bandung,Master,Freelancer,10M-20M,2025-02-23,True,655,Advertisement
CUST_04723,40,Male,Medan,High School,Employee,<2M,2025-03-18,True,664,Partner
CUST_04724,34,Male,Medan,High School,Employee,<2M,2023-11-29,False,667,Social Media
CUST_04725,32,Female,Yogyakarta,Bachelor,Employee,2M-5M,2025-03-31,False,452,Word of Mouth
CUST_04726,49,Male,Yogyakarta,High School,Self-Employed,5M-10M,2024-12-31,True,698,Social Media
CUST_04727,33,Female,Medan,Bachelor,Student,2M-5M,2024-05-19,False,704,Word of Mouth
CUST_04728,28,Male,Medan,Master,Employee,2M-5M,2025-04-03,True,840,Partner
CUST_04729,32,Female,Jakarta,Master,Freelancer,2M-5M,2024-06-20,True,658,Search Engine
CUST_04730,22,Female,Bandung,High School,Employee,<2M,2024-07-17,True,813,Search Engine
CUST_04731,39,Male,Palembang,High School,Freelancer,10M-20M,2024-05-26,True,839,Advertisement
CUST_04732,38,Male,Semarang,High School,Self-Employed,2M-5M,2023-08-30,True,549,Word of Mouth
CUST_04733,53,Male,Jakarta,Master,Self-Employed,2M-5M,2025-01-15,True,648,Search Engine
CUST_04734,46,Male,Surabaya,Bachelor,Self-Employed,<2M,2024-12-29,True,768,Partner
CUST_04735,18,Female,Medan,Bachelor,Employee,2M-5M,2024-10-14,True,504,Social Media
CUST_04736,19,Male,Yogyakarta,Bachelor,Freelancer,2M-5M,2024-12-20,False,738,Word of Mouth
CUST_04737,23,Male,Surabaya,High School,Employee,<2M,2024-11-22,True,674,Social Media
CUST_04738,55,Male,Yogyakarta,High School,Self-Employed,<2M,2024-08-26,True,847,Search Engine
CUST_04739,26,Male,Palembang,Master,Freelancer,<2M,2024-08-25,True,850,Social Media
CUST_04740,53,Male,Jakarta,Bachelor,Employee,5M-10M,2024-09-18,True,666,Word of Mouth
CUST_04741,28,Female,Semarang,Master,Self-Employed,>20M,2023-10-09,True,688,Social Media
CUST_04742,18,Male,Yogyakarta,High School,Freelancer,2M-5M,2025-03-08,True,725,Word of Mouth
CUST_04743,54,Female,Yogyakarta,PhD,Employee,5M-10M,2023-09-30,False,823,Search Engine
CUST_04744,52,Female,Palembang,Bachelor,Employee,10M-20M,2025-03-17,False,710,Search Engine
CUST_04745,56,Female,Semarang,Master,Student,10M-20M,2024-04-25,False,707,Social Media
CUST_04746,18,Male,Jakarta,High School,Freelancer,<2M,2023-10-30,True,584,Advertisement
CUST_04747,18,Female,Bandung,High School,Employee,2M-5M,2023-06-12,True,761,Advertisement
CUST_04748,19,Female,Semarang,High School,Student,<2M,2025-01-24,True,850,Word of Mouth
CUST_04749,39,Female,Semarang,High School,Employee,2M-5M,2024-01-18,True,631,Advertisement
CUST_04750,48,Female,Medan,High School,Employee,10M-20M,2024-02-07,False,514,Partner
CUST_04751,39,Male,Medan,Bachelor,Employee,2M-5M,2023-11-18,True,597,Social Media
CUST_04752,32,Female,Semarang,High School,Self-Employed,10M-20M,2024-05-06,False,839,Advertisement
CUST_04753,37,Male,Medan,Master,Employee,2M-5M,2025-02-15,False,630,Advertisement
CUST_04754,32,Female,Jakarta,High School,Employee,5M-10M,2025-04-16,True,546,Search Engine
CUST_04755,18,Male,Makassar,High School,Employee,2M-5M,2023-09-30,True,500,Advertisement
CUST_04756,33,Male,Palembang,Bachelor,Employee,10M-20M,2024-07-19,False,651,Search Engine
CUST_04757,34,Male,Makassar,Master,Employee,5M-10M,2025-04-12,True,585,Partner
CUST_04758,31,Female,Jakarta,Master,Employee,5M-10M,2024-02-02,False,565,Partner
CUST_04759,32,Female,Semarang,Bachelor,Employee,2M-5M,2024-10-11,True,634,Partner
CUST_04760,37,Male,Semarang,Master,Employee,>20M,2025-03-02,True,692,Social Media
CUST_04761,36,Female,Medan,Bachelor,Employee,10M-20M,2023-07-02,True,551,Search Engine
CUST_04762,34,Female,Semarang,Master,Student,2M-5M,2023-12-12,True,595,Partner
CUST_04763,32,Male,Jakarta,Master,Employee,5M-10M,2024-10-09,True,717,Partner
CUST_04764,48,Female,Yogyakarta,Master,Student,10M-20M,2024-08-27,True,587,Advertisement
CUST_04765,30,Male,Surabaya,Bachelor,Employee,>20M,2024-07-12,True,567,Search Engine
CUST_04766,25,Female,Palembang,Master,Student,2M-5M,2024-07-04,True,618,Word of Mouth
CUST_04767,20,Male,Yogyakarta,Bachelor,Employee,<2M,2024-10-20,False,588,Social Media
CUST_04768,44,Male,Medan,Master,Self-Employed,5M-10M,2025-03-05,True,517,Search Engine
CUST_04769,21,Female,Bandung,High School,Student,<2M,2025-01-24,True,656,Social Media
CUST_04770,44,Female,Palembang,High School,Self-Employed,2M-5M,2023-10-15,False,790,Social Media
CUST_04771,24,Male,Palembang,High School,Student,<2M,2023-10-05,False,693,Word of Mouth
CUST_04772,40,Female,Medan,High School,Employee,2M-5M,2024-11-14,True,514,Search Engine
CUST_04773,36,Female,Palembang,Bachelor,Self-Employed,5M-10M,2023-08-14,True,645,Partner
CUST_04774,44,Female,Yogyakarta,Bachelor,Employee,5M-10M,2024-06-01,True,650,Partner
CUST_04775,18,Female,Makassar,Bachelor,Student,5M-10M,2024-10-29,True,796,Partner
CUST_04776,63,Female,Medan,Bachelor,Self-Employed,10M-20M,2024-12-30,True,545,Word of Mouth
CUST_04777,32,Male,Yogyakarta,Bachelor,Employee,<2M,2024-09-03,True,680,Partner
CUST_04778,32,Male,Yogyakarta,Bachelor,Employee,10M-20M,2024-06-19,True,554,Social Media
CUST_04779,30,Female,Yogyakarta,Bachelor,Student,2M-5M,2025-01-26,False,524,Advertisement
CUST_04780,61,Male,Medan,High School,Student,2M-5M,2023-12-02,True,672,Word of Mouth
CUST_04781,19,Male,Surabaya,Bachelor,Employee,<2M,2024-07-10,True,488,Partner
CUST_04782,33,Female,Yogyakarta,Bachelor,Self-Employed,2M-5M,2023-07-24,False,846,Social Media
CUST_04783,40,Male,Semarang,Bachelor,Student,10M-20M,2024-12-19,True,666,Partner
CUST_04784,49,Male,Medan,Bachelor,Self-Employed,10M-20M,2025-04-03,True,676,Social Media
CUST_04785,42,Female,Jakarta,Master,Student,5M-10M,2025-01-26,True,721,Advertisement
CUST_04786,38,Female,Jakarta,Bachelor,Employee,10M-20M,2024-07-02,True,766,Advertisement
CUST_04787,18,Male,Yogyakarta,Bachelor,Student,2M-5M,2024-12-03,True,760,Partner
CUST_04788,36,Female,Yogyakarta,PhD,Employee,2M-5M,2023-11-03,True,595,Advertisement
CUST_04789,50,Female,Surabaya,Bachelor,Self-Employed,5M-10M,2023-07-19,False,500,Advertisement
CUST_04790,24,Female,Yogyakarta,Bachelor,Employee,5M-10M,2025-03-21,True,700,Advertisement
CUST_04791,21,Female,Medan,High School,Employee,<2M,2025-03-01,True,758,Partner
CUST_04792,43,Female,Surabaya,Master,Self-Employed,10M-20M,2024-08-18,True,737,Word of Mouth
CUST_04793,55,Female,Surabaya,Bachelor,Self-Employed,5M-10M,2024-10-17,True,615,Social Media
CUST_04794,37,Female,Semarang,Bachelor,Employee,10M-20M,2024-05-29,True,776,Social Media
CUST_04795,18,Female,Yogyakarta,High School,Student,<2M,2024-06-06,True,647,Social Media
CUST_04796,36,Male,Jakarta,Bachelor,Employee,2M-5M,2024-10-11,True,850,Partner
CUST_04797,32,Female,Jakarta,PhD,Self-Employed,>20M,2024-06-08,False,850,Partner
CUST_04798,19,Female,Yogyakarta,High School,Employee,<2M,2025-03-20,True,554,Word of Mouth
CUST_04799,30,Female,Palembang,High School,Employee,2M-5M,2025-01-06,True,639,Word of Mouth
CUST_04800,21,Male,Palembang,Bachelor,Employee,<2M,2025-04-08,True,520,Advertisement
CUST_04801,19,Male,Semarang,Bachelor,Employee,<2M,2024-04-21,True,658,Partner
CUST_04802,24,Female,Medan,High School,Student,2M-5M,2024-07-02,True,597,Search Engine
CUST_04803,32,Male,Yogyakarta,Bachelor,Self-Employed,>20M,2024-04-30,False,570,Social Media
CUST_04804,26,Female,Bandung,High School,Employee,<2M,2025-03-07,True,694,Social Media
CUST_04805,56,Female,Semarang,Master,Employee,5M-10M,2024-01-12,False,674,Advertisement
CUST_04806,52,Male,Yogyakarta,Bachelor,Self-Employed,<2M,2023-06-08,True,748,Advertisement
CUST_04807,18,Female,Semarang,High School,Student,<2M,2023-09-19,True,529,Advertisement
CUST_04808,32,Male,Jakarta,Bachelor,Freelancer,5M-10M,2024-04-02,True,552,Social Media
CUST_04809,25,Male,Makassar,Bachelor,Employee,<2M,2024-10-28,True,741,Advertisement
CUST_04810,49,Female,Palembang,Master,Self-Employed,5M-10M,2023-06-28,True,601,Social Media
CUST_04811,44,Male,Semarang,High School,Self-Employed,>20M,2024-05-11,True,825,Social Media
CUST_04812,56,Male,Jakarta,High School,Freelancer,10M-20M,2024-02-14,True,422,Partner
CUST_04813,25,Female,Bandung,Bachelor,Freelancer,10M-20M,2024-03-02,True,713,Partner
CUST_04814,53,Male,Palembang,Bachelor,Student,<2M,2023-12-18,True,619,Word of Mouth
CUST_04815,31,Male,Palembang,High School,Self-Employed,5M-10M,2023-08-24,True,581,Search Engine
CUST_04816,18,Male,Medan,High School,Employee,<2M,2025-01-26,True,684,Advertisement
CUST_04817,30,Male,Medan,Master,Employee,5M-10M,2024-03-29,False,538,Partner
CUST_04818,47,Male,Makassar,Bachelor,Self-Employed,<2M,2025-02-24,True,740,Word of Mouth
CUST_04819,48,Female,Surabaya,Bachelor,Employee,10M-20M,2024-12-12,False,593,Search Engine
CUST_04820,38,Female,Jakarta,Bachelor,Employee,2M-5M,2024-11-05,True,850,Search Engine
CUST_04821,30,Female,Yogyakarta,Master,Employee,10M-20M,2024-03-03,True,722,Social Media
CUST_04822,24,Male,Surabaya,High School,Student,<2M,2024-05-07,True,666,Search Engine
CUST_04823,34,Male,Surabaya,Bachelor,Student,5M-10M,2024-11-22,True,761,Social Media
CUST_04824,35,Male,Bandung,High School,Employee,5M-10M,2024-12-10,True,648,Word of Mouth
CUST_04825,22,Male,Makassar,High School,Student,<2M,2024-11-28,True,809,Social Media
CUST_04826,40,Female,Yogyakarta,High School,Employee,5M-10M,2024-02-15,True,657,Social Media
CUST_04827,27,Male,Jakarta,Master,Employee,<2M,2024-01-16,False,485,Word of Mouth
CUST_04828,23,Female,Surabaya,Bachelor,Employee,<2M,2024-04-24,True,665,Advertisement
CUST_04829,37,Female,Palembang,Bachelor,Employee,5M-10M,2025-01-19,True,531,Word of Mouth
CUST_04830,19,Male,Medan,High School,Freelancer,<2M,2024-12-03,True,616,Search Engine
CUST_04831,53,Female,Jakarta,High School,Self-Employed,2M-5M,2024-07-31,True,596,Social Media
CUST_04832,41,Male,Bandung,High School,Employee,5M-10M,2023-10-23,True,590,Partner
CUST_04833,20,Female,Palembang,Bachelor,Student,<2M,2024-09-01,True,693,Search Engine
CUST_04834,35,Male,Makassar,Bachelor,Self-Employed,5M-10M,2023-10-13,True,571,Social Media
CUST_04835,34,Female,Medan,Bachelor,Freelancer,5M-10M,2023-11-19,True,658,Partner
CUST_04836,35,Male,Bandung,Master,Employee,2M-5M,2024-11-15,True,784,Partner
CUST_04837,18,Female,Surabaya,Bachelor,Employee,2M-5M,2023-11-19,True,533,Advertisement
CUST_04838,40,Male,Yogyakarta,Bachelor,Self-Employed,5M-10M,2023-11-09,True,795,Partner
CUST_04839,26,Female,Palembang,Bachelor,Employee,<2M,2024-11-11,True,643,Advertisement
CUST_04840,64,Female,Jakarta,Master,Self-Employed,2M-5M,2025-03-23,True,638,Search Engine
CUST_04841,34,Male,Surabaya,Bachelor,Employee,<2M,2024-05-31,True,570,Advertisement
CUST_04842,45,Female,Bandung,Bachelor,Employee,5M-10M,2025-04-29,False,664,Search Engine
CUST_04843,35,Male,Semarang,Bachelor,Employee,5M-10M,2025-04-14,True,736,Partner
CUST_04844,34,Male,Surabaya,Bachelor,Employee,2M-5M,2024-09-20,True,743,Word of Mouth
CUST_04845,18,Male,Surabaya,Bachelor,Freelancer,2M-5M,2023-12-22,True,774,Word of Mouth
CUST_04846,26,Male,Yogyakarta,Bachelor,Employee,2M-5M,2024-07-31,True,695,Word of Mouth
CUST_04847,33,Male,Semarang,Bachelor,Self-Employed,>20M,2024-05-26,True,676,Search Engine
CUST_04848,38,Female,Makassar,Bachelor,Employee,2M-5M,2023-07-29,True,698,Word of Mouth
CUST_04849,30,Male,Jakarta,High School,Freelancer,2M-5M,2023-09-23,True,800,Word of Mouth
CUST_04850,45,Female,Yogyakarta,Bachelor,Employee,5M-10M,2024-03-05,True,701,Search Engine
CUST_04851,30,Male,Jakarta,Master,Employee,2M-5M,2024-06-30,True,578,Word of Mouth
CUST_04852,30,Female,Surabaya,Bachelor,Employee,<2M,2024-04-26,False,650,Partner
CUST_04853,36,Female,Bandung,Bachelor,Employee,2M-5M,2024-11-24,True,589,Word of Mouth
CUST_04854,48,Male,Yogyakarta,Bachelor,Student,<2M,2024-03-20,True,658,Partner
CUST_04855,22,Male,Medan,Bachelor,Freelancer,<2M,2024-11-01,False,748,Word of Mouth
CUST_04856,47,Female,Medan,High School,Employee,5M-10M,2025-02-15,True,593,Search Engine
CUST_04857,54,Female,Semarang,Bachelor,Employee,<2M,2024-02-26,True,651,Partner
CUST_04858,34,Male,Jakarta,High School,Employee,2M-5M,2024-06-10,False,630,Word of Mouth
CUST_04859,29,Male,Semarang,Bachelor,Employee,5M-10M,2024-04-23,True,634,Partner
CUST_04860,38,Female,Jakarta,High School,Student,5M-10M,2024-11-23,True,624,Search Engine
CUST_04861,32,Female,Jakarta,Master,Employee,2M-5M,2023-12-04,True,757,Social Media
CUST_04862,32,Female,Makassar,High School,Self-Employed,2M-5M,2024-02-01,True,681,Advertisement
CUST_04863,21,Female,Jakarta,Bachelor,Student,2M-5M,2024-07-13,True,644,Word of Mouth
CUST_04864,49,Female,Jakarta,Master,Freelancer,2M-5M,2024-09-23,True,724,Partner
CUST_04865,43,Male,Bandung,Bachelor,Self-Employed,>20M,2023-09-22,True,850,Word of Mouth
CUST_04866,35,Male,Semarang,Master,Employee,5M-10M,2023-11-11,True,742,Social Media
CUST_04867,23,Male,Makassar,High School,Student,2M-5M,2024-01-11,False,623,Social Media
CUST_04868,37,Male,Yogyakarta,Bachelor,Freelancer,>20M,2025-02-27,True,592,Partner
CUST_04869,32,Male,Yogyakarta,PhD,Employee,2M-5M,2024-11-22,True,520,Advertisement
CUST_04870,51,Female,Bandung,High School,Self-Employed,5M-10M,2025-01-18,True,726,Partner
CUST_04871,33,Female,Yogyakarta,High School,Self-Employed,>20M,2024-12-22,True,802,Search Engine
CUST_04872,41,Female,Yogyakarta,Master,Employee,10M-20M,2025-04-29,True,661,Social Media
CUST_04873,45,Female,Surabaya,Bachelor,Self-Employed,10M-20M,2023-07-22,True,731,Social Media
CUST_04874,21,Male,Semarang,High School,Freelancer,2M-5M,2025-01-30,True,690,Search Engine
CUST_04875,18,Male,Surabaya,High School,Freelancer,5M-10M,2023-10-05,False,598,Social Media
CUST_04876,46,Female,Surabaya,High School,Employee,10M-20M,2023-09-01,True,620,Partner
CUST_04877,36,Female,Makassar,Bachelor,Employee,10M-20M,2024-03-06,True,374,Search Engine
CUST_04878,44,Female,Palembang,High School,Employee,<2M,2024-12-27,True,696,Word of Mouth
CUST_04879,37,Female,Surabaya,Bachelor,Employee,10M-20M,2024-09-17,True,796,Partner
CUST_04880,45,Female,Makassar,Master,Employee,5M-10M,2024-03-28,True,487,Search Engine
CUST_04881,44,Female,Makassar,Bachelor,Employee,2M-5M,2023-08-05,True,563,Word of Mouth
CUST_04882,18,Male,Yogyakarta,Bachelor,Student,<2M,2024-11-24,True,733,Partner
CUST_04883,55,Female,Palembang,High School,Freelancer,<2M,2023-10-11,True,636,Partner
CUST_04884,25,Female,Surabaya,Bachelor,Self-Employed,10M-20M,2025-04-22,False,657,Social Media
CUST_04885,35,Male,Medan,Bachelor,Self-Employed,10M-20M,2024-02-12,False,584,Advertisement
CUST_04886,35,Female,Surabaya,High School,Self-Employed,5M-10M,2023-10-24,True,711,Word of Mouth
CUST_04887,50,Male,Surabaya,Bachelor,Employee,2M-5M,2023-08-14,True,498,Word of Mouth
CUST_04888,29,Female,Makassar,High School,Employee,5M-10M,2024-09-13,True,719,Advertisement
CUST_04889,42,Male,Surabaya,PhD,Self-Employed,5M-10M,2024-01-04,True,651,Partner
CUST_04890,26,Male,Makassar,Bachelor,Employee,2M-5M,2025-01-06,True,745,Search Engine
CUST_04891,46,Female,Palembang,Master,Self-Employed,<2M,2023-07-06,True,612,Social Media
CUST_04892,18,Male,Semarang,High School,Freelancer,5M-10M,2024-01-01,True,571,Social Media
CUST_04893,60,Male,Jakarta,Bachelor,Employee,<2M,2024-06-29,True,598,Advertisement
CUST_04894,30,Male,Semarang,High School,Self-Employed,5M-10M,2023-07-20,True,617,Social Media
CUST_04895,53,Male,Makassar,PhD,Self-Employed,10M-20M,2024-06-26,True,552,Partner
CUST_04896,32,Female,Makassar,Bachelor,Employee,2M-5M,2024-12-20,True,806,Search Engine
CUST_04897,48,Female,Bandung,Master,Employee,5M-10M,2023-10-07,True,699,Search Engine
CUST_04898,18,Female,Makassar,Bachelor,Student,<2M,2024-12-04,True,780,Search Engine
CUST_04899,44,Female,Semarang,High School,Self-Employed,10M-20M,2024-02-05,True,667,Partner
CUST_04900,50,Male,Bandung,Bachelor,Employee,10M-20M,2024-12-12,True,622,Partner
CUST_04901,36,Male,Yogyakarta,High School,Self-Employed,10M-20M,2025-03-03,True,551,Search Engine
CUST_04902,21,Female,Semarang,High School,Employee,<2M,2023-11-09,True,634,Word of Mouth
CUST_04903,43,Male,Palembang,High School,Employee,2M-5M,2023-07-03,True,498,Word of Mouth
CUST_04904,27,Female,Makassar,Bachelor,Employee,5M-10M,2024-10-29,True,547,Word of Mouth
CUST_04905,36,Female,Bandung,Bachelor,Self-Employed,2M-5M,2023-08-14,True,726,Advertisement
CUST_04906,36,Male,Bandung,Master,Employee,10M-20M,2024-04-11,True,618,Search Engine
CUST_04907,28,Female,Surabaya,Bachelor,Employee,5M-10M,2024-06-01,True,558,Social Media
CUST_04908,41,Male,Semarang,Master,Freelancer,5M-10M,2025-03-09,True,822,Partner
CUST_04909,48,Female,Makassar,High School,Employee,10M-20M,2024-10-28,False,683,Social Media
CUST_04910,26,Female,Semarang,Bachelor,Employee,5M-10M,2024-11-25,False,791,Partner
CUST_04911,25,Female,Makassar,Bachelor,Employee,2M-5M,2025-03-10,True,786,Partner
CUST_04912,29,Female,Bandung,Bachelor,Freelancer,5M-10M,2024-04-23,True,597,Advertisement
CUST_04913,53,Female,Makassar,Bachelor,Student,5M-10M,2024-05-06,True,475,Word of Mouth
CUST_04914,31,Male,Palembang,Bachelor,Employee,<2M,2024-12-08,True,827,Word of Mouth
CUST_04915,36,Female,Surabaya,High School,Self-Employed,5M-10M,2025-02-20,True,768,Social Media
CUST_04916,43,Female,Jakarta,Bachelor,Self-Employed,10M-20M,2025-02-24,True,760,Social Media
CUST_04917,43,Female,Semarang,High School,Self-Employed,5M-10M,2023-11-20,False,660,Search Engine
CUST_04918,22,Male,Medan,High School,Freelancer,2M-5M,2025-02-09,True,694,Social Media
CUST_04919,36,Male,Yogyakarta,PhD,Self-Employed,10M-20M,2024-07-07,True,648,Word of Mouth
CUST_04920,42,Female,Palembang,Master,Self-Employed,5M-10M,2024-06-14,True,638,Advertisement
CUST_04921,33,Male,Semarang,Bachelor,Employee,<2M,2023-09-08,True,609,Search Engine
CUST_04922,46,Male,Makassar,Master,Student,<2M,2024-07-04,True,610,Search Engine
CUST_04923,26,Female,Yogyakarta,Bachelor,Student,5M-10M,2024-08-23,True,624,Word of Mouth
CUST_04924,60,Female,Surabaya,Bachelor,Employee,10M-20M,2023-09-09,True,696,Partner
CUST_04925,18,Male,Semarang,High School,Employee,<2M,2023-11-25,True,571,Social Media
CUST_04926,32,Male,Jakarta,Bachelor,Employee,2M-5M,2025-04-13,True,707,Word of Mouth
CUST_04927,36,Female,Bandung,Master,Employee,2M-5M,2024-05-29,True,685,Partner
CUST_04928,22,Male,Makassar,Bachelor,Freelancer,<2M,2024-01-26,True,542,Search Engine
CUST_04929,40,Male,Palembang,Bachelor,Employee,2M-5M,2023-08-29,True,459,Partner
CUST_04930,70,Male,Bandung,Bachelor,Employee,>20M,2024-09-06,True,409,Search Engine
CUST_04931,54,Male,Medan,High School,Freelancer,5M-10M,2023-08-19,True,647,Partner
CUST_04932,43,Male,Surabaya,Bachelor,Employee,10M-20M,2024-11-26,True,586,Advertisement
CUST_04933,34,Female,Medan,High School,Employee,2M-5M,2024-07-09,True,627,Partner
CUST_04934,42,Male,Jakarta,High School,Employee,10M-20M,2025-01-21,False,623,Search Engine
CUST_04935,38,Female,Semarang,Bachelor,Self-Employed,5M-10M,2023-10-17,True,614,Search Engine
CUST_04936,26,Male,Palembang,Bachelor,Student,10M-20M,2024-08-07,False,489,Social Media
CUST_04937,37,Female,Semarang,Bachelor,Employee,5M-10M,2023-12-28,True,506,Partner
