customer_id,product_name,signup_date,status,monthly_fee,usage_frequency
CUST_04586,Insurance,2025-02-11,Active,100000,5
CUST_04587,Basic Account,2024-11-15,Active,0,31
CUST_04587,Premium Account,2025-01-14,Active,0,0
CUST_04588,Basic Account,2024-08-09,Active,0,7
CUST_04588,Investment,2025-02-15,Active,0,15
CUST_04588,Loan,2025-05-25,Active,0,12
CUST_04588,Insurance,2024-09-28,Inactive,10000,18
CUST_04589,Basic Account,2023-09-10,Active,0,29
CUST_04589,Credit Card,2023-12-17,Closed,100000,19
CUST_04590,Basic Account,2023-08-20,Active,0,7
CUST_04590,Loan,2024-05-25,Active,10000,19
CUST_04590,Credit Card,2024-02-10,Active,10000,14
CUST_04591,Basic Account,2025-04-21,Active,0,50
CUST_04592,Basic Account,2024-09-24,Active,0,18
CUST_04592,Credit Card,2025-01-01,Active,10000,18
CUST_04593,Basic Account,2023-08-31,Active,0,39
CUST_04593,Premium Account,2024-01-24,Closed,25000,10
CUST_04593,Insurance,2023-11-17,Active,10000,18
CUST_04594,Basic Account,2024-10-17,Active,0,47
CUST_04594,Insurance,2024-12-03,Active,0,4
CUST_04594,Premium Account,2025-02-15,Active,0,9
CUST_04594,Credit Card,2025-03-29,Inactive,10000,20
CUST_04595,Basic Account,2023-09-01,Active,0,5
CUST_04595,Insurance,2024-03-11,Active,10000,1
CUST_04595,Credit Card,2024-06-20,Active,50000,13
CUST_04595,Loan,2023-12-04,Active,0,12
CUST_04596,Basic Account,2023-06-24,Active,0,17
CUST_04596,Credit Card,2023-08-28,Closed,100000,3
CUST_04596,Investment,2024-04-17,Active,0,20
CUST_04597,Basic Account,2025-01-15,Active,0,25
CUST_04597,Insurance,2025-03-26,Inactive,25000,1
CUST_04598,Basic Account,2023-09-10,Active,0,37
CUST_04598,Premium Account,2023-12-20,Active,50000,15
CUST_04599,Basic Account,2025-05-05,Active,0,25
CUST_04600,Basic Account,2024-03-24,Active,0,49
CUST_04600,Insurance,2024-08-17,Active,0,18
CUST_04600,Credit Card,2024-12-01,Active,10000,4
CUST_04600,Loan,2024-06-25,Active,10000,14
CUST_04601,Basic Account,2023-11-09,Active,0,25
CUST_04601,Investment,2024-04-01,Inactive,10000,18
CUST_04601,Loan,2024-04-21,Active,100000,0
CUST_04601,Credit Card,2024-05-13,Active,100000,15
CUST_04602,Basic Account,2023-09-08,Active,0,27
CUST_04602,Loan,2024-03-20,Inactive,50000,18
CUST_04602,Premium Account,2024-06-23,Active,100000,6
CUST_04602,Insurance,2024-02-05,Active,10000,4
CUST_04603,Basic Account,2024-05-25,Active,0,37
CUST_04603,Loan,2024-11-27,Active,100000,17
CUST_04604,Basic Account,2024-04-14,Active,0,35
CUST_04604,Credit Card,2024-10-25,Active,0,17
CUST_04604,Loan,2024-05-30,Active,100000,18
CUST_04605,Basic Account,2023-09-04,Active,0,28
CUST_04606,Basic Account,2024-11-20,Active,0,15
CUST_04607,Basic Account,2024-04-29,Active,0,33
CUST_04607,Investment,2025-01-04,Closed,100000,11
CUST_04607,Insurance,2024-10-20,Active,50000,20
CUST_04607,Credit Card,2024-07-03,Active,50000,20
CUST_04608,Basic Account,2024-11-27,Active,0,23
CUST_04608,Investment,2025-03-07,Inactive,0,8
CUST_04609,Basic Account,2024-06-09,Active,0,20
CUST_04609,Loan,2024-08-03,Active,100000,4
CUST_04609,Premium Account,2025-02-12,Active,25000,3
CUST_04609,Credit Card,2024-10-24,Active,0,18
CUST_04610,Basic Account,2024-04-01,Active,0,16
CUST_04610,Investment,2024-05-04,Inactive,10000,5
CUST_04610,Insurance,2024-05-16,Closed,100000,12
CUST_04610,Loan,2024-09-14,Active,100000,11
CUST_04611,Basic Account,2025-04-18,Active,0,9
CUST_04612,Basic Account,2024-11-16,Active,0,35
CUST_04612,Insurance,2025-04-18,Closed,100000,13
CUST_04613,Basic Account,2024-07-01,Active,0,24
CUST_04613,Investment,2024-09-21,Inactive,0,4
CUST_04613,Premium Account,2025-01-19,Closed,50000,15
CUST_04614,Basic Account,2024-11-30,Active,0,11
CUST_04614,Premium Account,2025-03-29,Active,50000,10
CUST_04615,Basic Account,2023-07-18,Active,0,23
CUST_04615,Investment,2023-10-01,Active,0,3
CUST_04616,Basic Account,2025-01-25,Active,0,32
CUST_04616,Credit Card,2025-03-14,Active,100000,3
CUST_04617,Basic Account,2024-08-30,Active,0,33
CUST_04617,Credit Card,2025-04-11,Active,0,16
CUST_04617,Premium Account,2024-12-24,Active,50000,9
CUST_04618,Basic Account,2024-12-24,Active,0,24
CUST_04618,Investment,2025-01-30,Active,25000,10
CUST_04618,Credit Card,2025-02-17,Active,50000,6
CUST_04619,Basic Account,2023-10-19,Active,0,37
CUST_04620,Basic Account,2025-04-15,Active,0,13
CUST_04621,Basic Account,2025-04-13,Active,0,24
CUST_04622,Basic Account,2024-09-17,Active,0,48
CUST_04622,Credit Card,2025-01-19,Active,100000,19
CUST_04622,Insurance,2025-01-31,Inactive,25000,1
CUST_04623,Basic Account,2025-04-30,Active,0,21
CUST_04624,Basic Account,2023-11-23,Active,0,9
CUST_04624,Credit Card,2024-02-12,Active,25000,15
CUST_04624,Loan,2024-07-09,Inactive,50000,7
CUST_04625,Basic Account,2023-07-08,Active,0,30
CUST_04625,Investment,2023-10-16,Active,10000,3
CUST_04626,Basic Account,2023-06-20,Active,0,50
CUST_04627,Basic Account,2023-12-16,Active,0,33
CUST_04627,Premium Account,2024-10-05,Active,50000,5
CUST_04627,Investment,2024-02-24,Active,25000,20
CUST_04628,Basic Account,2023-10-27,Active,0,49
CUST_04628,Insurance,2024-04-30,Active,25000,0
CUST_04628,Premium Account,2024-07-12,Active,25000,13
CUST_04628,Loan,2024-04-02,Active,10000,18
CUST_04629,Basic Account,2023-07-05,Active,0,19
CUST_04629,Insurance,2024-04-30,Closed,10000,5
CUST_04629,Credit Card,2023-10-03,Active,0,12
CUST_04630,Basic Account,2024-10-29,Active,0,43
CUST_04630,Credit Card,2025-02-24,Inactive,0,3
CUST_04631,Basic Account,2023-12-27,Active,0,26
CUST_04631,Credit Card,2024-05-25,Closed,100000,3
CUST_04632,Basic Account,2025-01-17,Active,0,14
CUST_04633,Basic Account,2025-02-04,Active,0,9
CUST_04634,Basic Account,2024-06-20,Active,0,19
CUST_04634,Loan,2025-02-22,Closed,10000,3
CUST_04635,Basic Account,2024-07-10,Active,0,44
CUST_04636,Basic Account,2024-09-11,Active,0,50
CUST_04636,Loan,2025-04-23,Active,25000,17
CUST_04637,Basic Account,2023-10-08,Active,0,26
CUST_04638,Basic Account,2023-07-15,Active,0,45
CUST_04638,Loan,2023-09-28,Active,50000,2
CUST_04639,Basic Account,2024-11-14,Active,0,38
CUST_04639,Investment,2024-12-16,Closed,25000,9
CUST_04639,Premium Account,2025-01-22,Active,100000,17
CUST_04640,Basic Account,2024-05-23,Active,0,30
CUST_04640,Investment,2024-11-21,Active,25000,14
CUST_04641,Basic Account,2024-03-23,Active,0,39
CUST_04641,Premium Account,2024-11-10,Active,50000,19
CUST_04642,Basic Account,2025-01-29,Active,0,31
CUST_04643,Basic Account,2024-05-19,Active,0,41
CUST_04643,Credit Card,2024-10-29,Active,100000,3
CUST_04643,Insurance,2024-07-28,Inactive,50000,14
CUST_04644,Basic Account,2023-12-18,Active,0,37
CUST_04644,Credit Card,2024-10-12,Active,10000,8
CUST_04644,Investment,2024-02-05,Active,0,19
CUST_04645,Basic Account,2023-06-21,Active,0,14
CUST_04645,Investment,2024-02-18,Active,100000,3
CUST_04645,Insurance,2023-07-26,Active,50000,15
CUST_04645,Credit Card,2023-10-27,Active,25000,20
CUST_04646,Basic Account,2023-08-04,Active,0,19
CUST_04646,Credit Card,2024-04-17,Closed,100000,12
CUST_04646,Investment,2024-03-28,Active,10000,6
CUST_04647,Basic Account,2024-02-03,Active,0,48
CUST_04648,Basic Account,2024-06-16,Active,0,31
CUST_04648,Investment,2024-09-13,Active,25000,16
CUST_04648,Loan,2025-01-31,Active,10000,10
CUST_04649,Basic Account,2024-12-05,Active,0,31
CUST_04649,Investment,2025-03-17,Inactive,10000,10
CUST_04649,Loan,2025-02-11,Active,25000,20
CUST_04650,Basic Account,2023-12-23,Active,0,19
CUST_04651,Basic Account,2024-01-03,Active,0,43
CUST_04651,Credit Card,2024-07-28,Active,100000,17
CUST_04651,Insurance,2024-04-03,Active,50000,6
CUST_04651,Premium Account,2024-08-17,Active,50000,17
CUST_04652,Basic Account,2025-03-23,Active,0,29
CUST_04652,Premium Account,2025-05-21,Active,100000,11
CUST_04652,Loan,2025-04-23,Closed,25000,13
CUST_04653,Basic Account,2023-10-21,Active,0,44
CUST_04653,Loan,2024-03-25,Active,50000,9
CUST_04653,Investment,2024-05-04,Inactive,100000,0
CUST_04653,Insurance,2024-03-01,Active,0,1
CUST_04654,Basic Account,2024-04-24,Active,0,32
CUST_04654,Insurance,2024-05-25,Inactive,10000,7
CUST_04654,Loan,2024-10-21,Active,100000,14
CUST_04655,Basic Account,2025-04-08,Active,0,39
CUST_04656,Basic Account,2023-09-11,Active,0,49
CUST_04656,Insurance,2024-06-22,Active,25000,13
CUST_04656,Loan,2023-11-19,Active,25000,8
CUST_04656,Premium Account,2023-12-28,Active,50000,3
CUST_04657,Basic Account,2024-05-09,Active,0,34
CUST_04657,Investment,2024-12-18,Active,100000,12
CUST_04658,Basic Account,2025-02-05,Active,0,28
CUST_04659,Basic Account,2023-10-21,Active,0,31
CUST_04659,Credit Card,2024-07-22,Active,100000,2
CUST_04659,Premium Account,2024-06-13,Inactive,25000,19
CUST_04660,Basic Account,2023-12-01,Active,0,5
CUST_04660,Investment,2024-05-19,Closed,25000,2
CUST_04660,Insurance,2024-03-28,Active,0,8
CUST_04660,Loan,2024-07-27,Active,0,13
CUST_04661,Basic Account,2023-09-14,Active,0,27
CUST_04661,Premium Account,2024-05-29,Active,25000,8
CUST_04661,Insurance,2024-01-22,Inactive,50000,11
CUST_04661,Credit Card,2023-10-18,Active,50000,5
CUST_04662,Basic Account,2024-03-23,Active,0,25
CUST_04662,Premium Account,2024-04-27,Active,25000,10
CUST_04662,Loan,2024-04-23,Active,25000,17
CUST_04663,Basic Account,2024-08-22,Active,0,15
CUST_04663,Loan,2024-12-31,Active,100000,16
CUST_04663,Insurance,2025-05-07,Active,50000,0
CUST_04664,Basic Account,2024-01-13,Active,0,24
CUST_04664,Credit Card,2024-04-09,Inactive,25000,11
CUST_04664,Insurance,2024-06-02,Active,25000,17
CUST_04665,Basic Account,2025-04-03,Active,0,23
CUST_04666,Basic Account,2025-01-11,Active,0,6
CUST_04666,Insurance,2025-05-14,Active,100000,12
CUST_04666,Investment,2025-05-13,Inactive,0,0
CUST_04667,Basic Account,2024-02-19,Active,0,38
CUST_04667,Loan,2024-09-05,Active,10000,9
CUST_04668,Basic Account,2024-05-14,Active,0,17
CUST_04668,Insurance,2024-08-31,Active,10000,10
CUST_04668,Credit Card,2024-06-15,Active,50000,19
CUST_04669,Basic Account,2024-10-31,Active,0,32
CUST_04669,Insurance,2025-06-03,Active,10000,4
CUST_04670,Basic Account,2024-10-02,Active,0,31
CUST_04670,Loan,2025-04-11,Active,25000,5
CUST_04671,Basic Account,2025-01-09,Active,0,40
CUST_04671,Loan,2025-03-31,Inactive,25000,11
CUST_04672,Basic Account,2025-04-08,Active,0,44
CUST_04673,Basic Account,2025-02-27,Active,0,13
CUST_04674,Basic Account,2024-10-14,Active,0,17
CUST_04675,Basic Account,2024-11-14,Active,0,33
CUST_04676,Basic Account,2023-08-28,Active,0,21
CUST_04676,Loan,2024-04-07,Active,100000,4
CUST_04676,Premium Account,2024-01-26,Active,50000,10
CUST_04676,Credit Card,2024-03-13,Active,10000,6
CUST_04677,Basic Account,2025-02-09,Active,0,39
CUST_04678,Basic Account,2024-05-31,Active,0,14
CUST_04678,Credit Card,2024-11-18,Active,10000,3
CUST_04678,Investment,2024-08-31,Active,100000,17
CUST_04678,Loan,2024-12-29,Active,50000,0
CUST_04679,Basic Account,2024-01-29,Active,0,31
CUST_04679,Loan,2024-03-05,Inactive,10000,11
CUST_04679,Insurance,2024-04-23,Active,10000,1
CUST_04680,Basic Account,2024-03-18,Active,0,32
CUST_04680,Loan,2024-07-05,Active,25000,3
CUST_04680,Premium Account,2024-04-24,Closed,25000,3
CUST_04680,Insurance,2024-07-14,Active,25000,7
CUST_04681,Basic Account,2024-07-16,Active,0,24
CUST_04681,Insurance,2025-01-20,Active,25000,0
CUST_04681,Premium Account,2025-03-28,Active,100000,20
CUST_04681,Credit Card,2025-02-27,Active,0,14
CUST_04682,Basic Account,2025-02-16,Active,0,45
CUST_04683,Basic Account,2025-03-17,Active,0,44
CUST_04684,Basic Account,2024-02-12,Active,0,21
CUST_04685,Basic Account,2024-07-27,Active,0,42
CUST_04685,Insurance,2025-01-05,Active,100000,8
CUST_04686,Basic Account,2024-08-03,Active,0,13
CUST_04686,Credit Card,2024-10-06,Inactive,25000,1
CUST_04686,Investment,2025-02-13,Active,25000,2
CUST_04687,Basic Account,2023-11-06,Active,0,32
CUST_04688,Basic Account,2024-12-25,Active,0,16
CUST_04688,Investment,2025-04-14,Active,0,9
CUST_04688,Insurance,2025-03-10,Closed,25000,16
CUST_04689,Basic Account,2024-08-23,Active,0,28
CUST_04689,Loan,2024-10-19,Active,0,19
CUST_04689,Insurance,2025-04-21,Active,50000,14
CUST_04690,Basic Account,2024-12-20,Active,0,46
CUST_04691,Basic Account,2024-08-25,Active,0,43
CUST_04692,Basic Account,2023-09-21,Active,0,38
CUST_04692,Loan,2024-04-18,Closed,50000,11
CUST_04692,Investment,2024-02-27,Active,0,12
CUST_04693,Basic Account,2023-08-27,Active,0,35
CUST_04693,Premium Account,2023-12-20,Active,25000,13
CUST_04694,Basic Account,2023-06-13,Active,0,7
CUST_04694,Insurance,2024-03-26,Closed,50000,16
CUST_04695,Basic Account,2024-04-27,Active,0,42
CUST_04695,Credit Card,2024-05-28,Inactive,100000,15
CUST_04696,Basic Account,2024-07-16,Active,0,20
CUST_04697,Basic Account,2023-08-29,Active,0,6
CUST_04697,Insurance,2024-05-26,Inactive,0,1
CUST_04697,Loan,2024-01-12,Inactive,10000,7
CUST_04697,Credit Card,2023-12-24,Active,50000,6
CUST_04698,Basic Account,2023-11-15,Active,0,36
CUST_04699,Basic Account,2024-10-19,Active,0,23
CUST_04700,Basic Account,2025-01-03,Active,0,7
CUST_04700,Premium Account,2025-05-02,Active,0,20
CUST_04701,Basic Account,2024-03-24,Active,0,49
CUST_04701,Investment,2024-09-13,Active,0,18
CUST_04701,Loan,2024-12-04,Active,0,16
CUST_04702,Basic Account,2024-03-02,Active,0,32
CUST_04703,Basic Account,2024-11-27,Active,0,50
CUST_04704,Basic Account,2023-12-16,Active,0,8
CUST_04704,Credit Card,2024-07-23,Active,100000,17
CUST_04704,Loan,2024-08-27,Active,50000,1
CUST_04704,Premium Account,2024-06-11,Active,100000,16
CUST_04705,Basic Account,2023-07-16,Active,0,29
CUST_04706,Basic Account,2024-02-06,Active,0,13
CUST_04706,Credit Card,2024-09-24,Closed,50000,15
CUST_04706,Insurance,2024-08-05,Active,50000,9
CUST_04706,Loan,2024-09-24,Active,50000,15
CUST_04707,Basic Account,2024-12-23,Active,0,38
CUST_04707,Loan,2025-05-31,Active,0,18
CUST_04708,Basic Account,2024-04-14,Active,0,29
CUST_04709,Basic Account,2024-12-20,Active,0,37
CUST_04710,Basic Account,2024-07-19,Active,0,39
CUST_04711,Basic Account,2024-10-20,Active,0,32
CUST_04712,Basic Account,2024-05-31,Active,0,39
CUST_04713,Basic Account,2024-07-29,Active,0,12
CUST_04713,Loan,2024-10-02,Active,50000,14
CUST_04713,Credit Card,2025-04-28,Active,100000,0
CUST_04713,Insurance,2025-01-18,Inactive,10000,20
CUST_04714,Basic Account,2025-02-10,Active,0,34
CUST_04715,Basic Account,2024-02-15,Active,0,30
CUST_04715,Credit Card,2024-05-20,Inactive,10000,9
CUST_04715,Premium Account,2024-03-23,Closed,50000,13
CUST_04716,Basic Account,2024-11-29,Active,0,23
CUST_04717,Basic Account,2023-10-11,Active,0,49
CUST_04718,Basic Account,2024-05-27,Active,0,37
CUST_04719,Basic Account,2024-01-15,Active,0,45
CUST_04719,Credit Card,2024-04-30,Closed,10000,1
CUST_04719,Investment,2024-06-12,Active,50000,20
CUST_04719,Loan,2024-06-05,Closed,10000,16
CUST_04720,Basic Account,2023-08-06,Active,0,34
CUST_04720,Investment,2024-04-02,Active,50000,16
CUST_04720,Insurance,2023-12-21,Active,0,5
CUST_04721,Basic Account,2023-12-14,Active,0,27
CUST_04721,Premium Account,2024-07-27,Active,0,17
CUST_04721,Loan,2024-06-30,Closed,100000,6
CUST_04721,Investment,2024-04-18,Active,25000,6
CUST_04722,Basic Account,2025-02-23,Active,0,41
CUST_04723,Basic Account,2025-03-18,Active,0,19
CUST_04723,Premium Account,2025-05-29,Active,25000,5
CUST_04723,Investment,2025-06-02,Active,0,19
CUST_04724,Basic Account,2023-11-29,Active,0,29
CUST_04724,Investment,2024-05-27,Active,0,1
CUST_04725,Basic Account,2025-03-31,Active,0,20
CUST_04726,Basic Account,2024-12-31,Active,0,19
CUST_04726,Insurance,2025-05-05,Inactive,50000,7
CUST_04727,Basic Account,2024-05-19,Active,0,19
CUST_04727,Credit Card,2024-06-25,Inactive,0,18
CUST_04727,Premium Account,2025-01-25,Active,0,17
CUST_04727,Investment,2025-02-28,Inactive,10000,1
CUST_04728,Basic Account,2025-04-03,Active,0,41
CUST_04729,Basic Account,2024-06-20,Active,0,25
CUST_04730,Basic Account,2024-07-17,Active,0,47
CUST_04731,Basic Account,2024-05-26,Active,0,25
CUST_04731,Credit Card,2024-12-12,Active,50000,16
CUST_04731,Premium Account,2025-01-09,Active,100000,5
CUST_04731,Investment,2024-07-18,Active,100000,3
CUST_04732,Basic Account,2023-08-30,Active,0,39
CUST_04732,Credit Card,2023-12-02,Active,25000,20
CUST_04732,Investment,2023-10-13,Active,100000,8
CUST_04733,Basic Account,2025-01-15,Active,0,8
CUST_04733,Loan,2025-03-22,Active,10000,10
CUST_04734,Basic Account,2024-12-29,Active,0,21
CUST_04734,Insurance,2025-02-21,Active,10000,15
CUST_04734,Premium Account,2025-04-09,Active,10000,4
CUST_04735,Basic Account,2024-10-14,Active,0,6
CUST_04735,Insurance,2025-04-11,Inactive,50000,16
CUST_04735,Investment,2025-01-30,Active,0,19
CUST_04735,Loan,2025-01-13,Active,10000,1
CUST_04736,Basic Account,2024-12-20,Active,0,48
CUST_04736,Loan,2025-03-14,Active,100000,5
CUST_04737,Basic Account,2024-11-22,Active,0,48
CUST_04737,Credit Card,2025-04-21,Closed,50000,18
CUST_04738,Basic Account,2024-08-26,Active,0,5
CUST_04738,Insurance,2025-03-07,Active,50000,12
CUST_04738,Credit Card,2024-12-29,Active,10000,11
CUST_04739,Basic Account,2024-08-25,Active,0,22
CUST_04739,Credit Card,2024-12-16,Active,0,16
CUST_04739,Premium Account,2025-04-28,Active,100000,2
CUST_04740,Basic Account,2024-09-18,Active,0,24
CUST_04741,Basic Account,2023-10-09,Active,0,32
CUST_04741,Investment,2024-07-13,Active,100000,16
CUST_04741,Loan,2024-06-08,Inactive,0,4
CUST_04742,Basic Account,2025-03-08,Active,0,42
CUST_04743,Basic Account,2023-09-30,Active,0,39
CUST_04743,Loan,2024-04-21,Active,0,15
CUST_04743,Premium Account,2024-03-09,Active,0,9
CUST_04744,Basic Account,2025-03-17,Active,0,31
CUST_04745,Basic Account,2024-04-25,Active,0,37
CUST_04745,Investment,2025-02-02,Active,100000,0
CUST_04745,Premium Account,2024-09-07,Active,0,3
CUST_04745,Loan,2024-11-08,Active,10000,13
CUST_04746,Basic Account,2023-10-30,Active,0,41
CUST_04746,Premium Account,2024-07-17,Active,50000,1
CUST_04747,Basic Account,2023-06-12,Active,0,21
CUST_04747,Credit Card,2023-10-14,Active,50000,17
CUST_04747,Investment,2024-02-25,Inactive,50000,3
CUST_04748,Basic Account,2025-01-24,Active,0,25
CUST_04749,Basic Account,2024-01-18,Active,0,42
CUST_04749,Loan,2024-10-24,Closed,25000,3
CUST_04749,Insurance,2024-09-10,Closed,50000,0
CUST_04749,Investment,2024-07-08,Closed,50000,3
CUST_04750,Basic Account,2024-02-07,Active,0,44
CUST_04750,Investment,2024-06-19,Inactive,10000,1
CUST_04750,Credit Card,2024-03-19,Inactive,0,17
CUST_04751,Basic Account,2023-11-18,Active,0,37
CUST_04751,Premium Account,2024-08-03,Closed,0,9
CUST_04752,Basic Account,2024-05-06,Active,0,24
CUST_04752,Loan,2025-01-28,Active,50000,10
CUST_04752,Insurance,2025-01-03,Active,50000,9
CUST_04753,Basic Account,2025-02-15,Active,0,29
CUST_04753,Insurance,2025-05-07,Active,50000,12
CUST_04753,Premium Account,2025-05-06,Active,10000,19
CUST_04754,Basic Account,2025-04-16,Active,0,30
CUST_04755,Basic Account,2023-09-30,Active,0,36
CUST_04755,Loan,2023-11-16,Inactive,10000,3
CUST_04756,Basic Account,2024-07-19,Active,0,46
CUST_04756,Loan,2024-09-23,Inactive,25000,5
CUST_04756,Premium Account,2025-03-13,Active,100000,17
CUST_04757,Basic Account,2025-04-12,Active,0,22
CUST_04758,Basic Account,2024-02-02,Active,0,46
CUST_04759,Basic Account,2024-10-11,Active,0,40
CUST_04759,Investment,2025-05-15,Active,100000,8
CUST_04759,Loan,2025-01-10,Inactive,0,14
CUST_04760,Basic Account,2025-03-02,Active,0,49
CUST_04761,Basic Account,2023-07-02,Active,0,29
CUST_04761,Insurance,2024-01-30,Active,25000,1
CUST_04761,Loan,2023-10-19,Active,25000,17
CUST_04762,Basic Account,2023-12-12,Active,0,34
CUST_04763,Basic Account,2024-10-09,Active,0,48
CUST_04763,Premium Account,2025-02-07,Active,50000,2
CUST_04763,Insurance,2025-05-06,Active,50000,5
CUST_04763,Investment,2025-01-16,Active,50000,19
CUST_04764,Basic Account,2024-08-27,Active,0,18
CUST_04764,Investment,2024-11-26,Active,100000,16
CUST_04764,Premium Account,2025-04-15,Active,50000,10
CUST_04764,Credit Card,2025-03-16,Closed,100000,16
CUST_04765,Basic Account,2024-07-12,Active,0,26
CUST_04765,Investment,2024-11-23,Inactive,100000,15
CUST_04766,Basic Account,2024-07-04,Active,0,47
CUST_04766,Credit Card,2024-12-14,Active,0,1
CUST_04766,Premium Account,2024-08-28,Active,50000,8
CUST_04766,Insurance,2025-03-27,Active,25000,8
CUST_04767,Basic Account,2024-10-20,Active,0,12
CUST_04767,Insurance,2024-12-02,Closed,10000,15
CUST_04767,Credit Card,2025-01-19,Active,10000,2
CUST_04767,Premium Account,2025-01-16,Active,25000,3
CUST_04768,Basic Account,2025-03-05,Active,0,11
CUST_04769,Basic Account,2025-01-24,Active,0,8
CUST_04769,Investment,2025-05-24,Active,50000,20
CUST_04770,Basic Account,2023-10-15,Active,0,43
CUST_04771,Basic Account,2023-10-05,Active,0,15
CUST_04771,Loan,2024-01-13,Inactive,0,3
CUST_04772,Basic Account,2024-11-14,Active,0,42
CUST_04773,Basic Account,2023-08-14,Active,0,27
CUST_04773,Loan,2023-12-31,Closed,10000,6
CUST_04774,Basic Account,2024-06-01,Active,0,16
CUST_04775,Basic Account,2024-10-29,Active,0,12
CUST_04776,Basic Account,2024-12-30,Active,0,31
CUST_04776,Insurance,2025-05-23,Active,0,11
CUST_04777,Basic Account,2024-09-03,Active,0,42
CUST_04777,Credit Card,2025-01-15,Active,50000,3
CUST_04778,Basic Account,2024-06-19,Active,0,49
CUST_04778,Insurance,2024-12-27,Active,100000,18
CUST_04779,Basic Account,2025-01-26,Active,0,43
CUST_04780,Basic Account,2023-12-02,Active,0,38
CUST_04781,Basic Account,2024-07-10,Active,0,21
CUST_04781,Credit Card,2025-01-13,Inactive,100000,5
CUST_04781,Loan,2025-02-28,Active,50000,1
CUST_04782,Basic Account,2023-07-24,Active,0,9
CUST_04782,Premium Account,2024-03-27,Active,0,3
CUST_04783,Basic Account,2024-12-19,Active,0,40
CUST_04784,Basic Account,2025-04-03,Active,0,12
CUST_04784,Insurance,2025-05-10,Active,0,5
CUST_04785,Basic Account,2025-01-26,Active,0,33
CUST_04786,Basic Account,2024-07-02,Active,0,15
CUST_04786,Insurance,2025-02-20,Active,50000,6
CUST_04786,Credit Card,2025-04-01,Inactive,25000,6
CUST_04786,Investment,2024-08-15,Closed,0,0
CUST_04787,Basic Account,2024-12-03,Active,0,40
CUST_04787,Investment,2025-06-02,Active,25000,16
CUST_04788,Basic Account,2023-11-03,Active,0,25
CUST_04788,Loan,2024-01-08,Active,0,9
CUST_04788,Investment,2024-05-18,Active,25000,7
CUST_04789,Basic Account,2023-07-19,Active,0,42
CUST_04790,Basic Account,2025-03-21,Active,0,23
CUST_04791,Basic Account,2025-03-01,Active,0,21
CUST_04792,Basic Account,2024-08-18,Active,0,29
CUST_04792,Credit Card,2025-01-03,Active,0,8
CUST_04792,Investment,2025-01-04,Active,50000,19
CUST_04792,Premium Account,2024-09-29,Active,100000,19
CUST_04793,Basic Account,2024-10-17,Active,0,41
CUST_04793,Premium Account,2025-01-08,Closed,0,13
CUST_04793,Insurance,2024-12-07,Inactive,0,1
CUST_04794,Basic Account,2024-05-29,Active,0,15
CUST_04794,Loan,2025-01-19,Active,0,10
CUST_04795,Basic Account,2024-06-06,Active,0,50
CUST_04795,Premium Account,2024-12-03,Active,25000,4
CUST_04795,Insurance,2024-08-03,Active,25000,8
CUST_04795,Credit Card,2025-01-23,Active,10000,0
CUST_04796,Basic Account,2024-10-11,Active,0,19
CUST_04797,Basic Account,2024-06-08,Active,0,12
CUST_04798,Basic Account,2025-03-20,Active,0,35
CUST_04799,Basic Account,2025-01-06,Active,0,24
CUST_04800,Basic Account,2025-04-08,Active,0,41
CUST_04801,Basic Account,2024-04-21,Active,0,41
CUST_04802,Basic Account,2024-07-02,Active,0,35
CUST_04802,Premium Account,2024-12-10,Inactive,10000,0
CUST_04802,Insurance,2025-02-07,Active,100000,18
CUST_04802,Credit Card,2024-11-01,Active,100000,18
CUST_04803,Basic Account,2024-04-30,Active,0,37
CUST_04804,Basic Account,2025-03-07,Active,0,50
CUST_04804,Credit Card,2025-04-10,Active,25000,0
CUST_04805,Basic Account,2024-01-12,Active,0,23
CUST_04805,Insurance,2024-03-11,Inactive,50000,6
CUST_04805,Investment,2024-03-16,Active,100000,9
CUST_04805,Loan,2024-08-18,Active,25000,16
CUST_04806,Basic Account,2023-06-08,Active,0,35
CUST_04806,Premium Account,2023-07-24,Active,10000,3
CUST_04806,Credit Card,2023-11-06,Active,100000,6
CUST_04807,Basic Account,2023-09-19,Active,0,41
CUST_04807,Insurance,2024-02-08,Active,10000,5
CUST_04807,Loan,2023-11-29,Active,10000,11
CUST_04808,Basic Account,2024-04-02,Active,0,47
CUST_04808,Investment,2024-12-09,Active,0,11
CUST_04808,Credit Card,2024-09-07,Active,50000,7
CUST_04808,Premium Account,2024-05-02,Active,0,0
CUST_04809,Basic Account,2024-10-28,Active,0,29
CUST_04809,Premium Account,2024-12-23,Active,25000,15
CUST_04810,Basic Account,2023-06-28,Active,0,11
CUST_04810,Premium Account,2023-12-09,Active,25000,2
CUST_04810,Loan,2023-10-23,Active,50000,15
CUST_04811,Basic Account,2024-05-11,Active,0,8
CUST_04811,Premium Account,2024-06-11,Active,50000,10
CUST_04811,Investment,2024-10-22,Active,100000,0
CUST_04811,Insurance,2024-12-23,Active,10000,4
CUST_04812,Basic Account,2024-02-14,Active,0,15
CUST_04812,Credit Card,2024-08-28,Active,10000,10
CUST_04812,Investment,2024-03-30,Closed,50000,0
CUST_04812,Loan,2024-05-27,Active,25000,5
CUST_04813,Basic Account,2024-03-02,Active,0,39
CUST_04813,Credit Card,2024-06-24,Inactive,25000,10
